"날짜","대여소번호","회전율","월","평균기온","강수계속시간","평균풍속","평균상대습도","평균현지기압","합계일조시간","일최심적설","평균전운량","평균지면온도","안개계속시간"
"2018-01-09",1641,12.5,1,-4.2,5.58,2.9,59.4,1002.8,8.4,1,3.5,-1.2,0
"2018-01-09",1642,37.5,1,-4.2,5.58,2.9,59.4,1002.8,8.4,1,3.5,-1.2,0
"2018-01-09",1643,8.33,1,-4.2,5.58,2.9,59.4,1002.8,8.4,1,3.5,-1.2,0
"2018-01-09",1646,4.55,1,-4.2,5.58,2.9,59.4,1002.8,8.4,1,3.5,-1.2,0
"2018-01-09",1650,13.64,1,-4.2,5.58,2.9,59.4,1002.8,8.4,1,3.5,-1.2,0
"2018-01-09",1651,4.55,1,-4.2,5.58,2.9,59.4,1002.8,8.4,1,3.5,-1.2,0
"2018-01-09",1652,10,1,-4.2,5.58,2.9,59.4,1002.8,8.4,1,3.5,-1.2,0
"2018-01-09",1655,5.88,1,-4.2,5.58,2.9,59.4,1002.8,8.4,1,3.5,-1.2,0
"2018-01-09",1656,10,1,-4.2,5.58,2.9,59.4,1002.8,8.4,1,3.5,-1.2,0
"2018-01-09",1657,18.18,1,-4.2,5.58,2.9,59.4,1002.8,8.4,1,3.5,-1.2,0
"2018-01-10",1601,25,1,-7.5,2.08,3,52,1007.9,8.8,0.8,0.9,-2.9,0
"2018-01-10",1602,23.53,1,-7.5,2.08,3,52,1007.9,8.8,0.8,0.9,-2.9,0
"2018-01-10",1605,13.33,1,-7.5,2.08,3,52,1007.9,8.8,0.8,0.9,-2.9,0
"2018-01-10",1606,16.67,1,-7.5,2.08,3,52,1007.9,8.8,0.8,0.9,-2.9,0
"2018-01-10",1608,50,1,-7.5,2.08,3,52,1007.9,8.8,0.8,0.9,-2.9,0
"2018-01-10",1610,45,1,-7.5,2.08,3,52,1007.9,8.8,0.8,0.9,-2.9,0
"2018-01-10",1611,4.35,1,-7.5,2.08,3,52,1007.9,8.8,0.8,0.9,-2.9,0
"2018-01-10",1616,7.69,1,-7.5,2.08,3,52,1007.9,8.8,0.8,0.9,-2.9,0
"2018-01-10",1617,9.09,1,-7.5,2.08,3,52,1007.9,8.8,0.8,0.9,-2.9,0
"2018-01-10",1619,21.43,1,-7.5,2.08,3,52,1007.9,8.8,0.8,0.9,-2.9,0
"2018-01-10",1623,25,1,-7.5,2.08,3,52,1007.9,8.8,0.8,0.9,-2.9,0
"2018-01-10",1625,28.57,1,-7.5,2.08,3,52,1007.9,8.8,0.8,0.9,-2.9,0
"2018-01-10",1628,9.09,1,-7.5,2.08,3,52,1007.9,8.8,0.8,0.9,-2.9,0
"2018-01-10",1630,9.09,1,-7.5,2.08,3,52,1007.9,8.8,0.8,0.9,-2.9,0
"2018-01-10",1634,5.88,1,-7.5,2.08,3,52,1007.9,8.8,0.8,0.9,-2.9,0
"2018-01-10",1635,16.67,1,-7.5,2.08,3,52,1007.9,8.8,0.8,0.9,-2.9,0
"2018-01-10",1636,45.45,1,-7.5,2.08,3,52,1007.9,8.8,0.8,0.9,-2.9,0
"2018-01-10",1637,27.27,1,-7.5,2.08,3,52,1007.9,8.8,0.8,0.9,-2.9,0
"2018-01-10",1640,18.18,1,-7.5,2.08,3,52,1007.9,8.8,0.8,0.9,-2.9,0
"2018-01-10",1641,13.33,1,-7.5,2.08,3,52,1007.9,8.8,0.8,0.9,-2.9,0
"2018-01-10",1642,18.18,1,-7.5,2.08,3,52,1007.9,8.8,0.8,0.9,-2.9,0
"2018-01-10",1643,18.18,1,-7.5,2.08,3,52,1007.9,8.8,0.8,0.9,-2.9,0
"2018-01-10",1650,13.64,1,-7.5,2.08,3,52,1007.9,8.8,0.8,0.9,-2.9,0
"2018-01-10",1654,13.33,1,-7.5,2.08,3,52,1007.9,8.8,0.8,0.9,-2.9,0
"2018-01-10",1655,27.78,1,-7.5,2.08,3,52,1007.9,8.8,0.8,0.9,-2.9,0
"2018-01-10",1657,27.27,1,-7.5,2.08,3,52,1007.9,8.8,0.8,0.9,-2.9,0
"2018-01-10",1659,10,1,-7.5,2.08,3,52,1007.9,8.8,0.8,0.9,-2.9,0
"2018-01-11",1602,23.53,1,-11.1,0,2.8,49.8,1015.9,8.7,0,0.4,-5.6,0
"2018-01-11",1605,38.46,1,-11.1,0,2.8,49.8,1015.9,8.7,0,0.4,-5.6,0
"2018-01-11",1606,9.09,1,-11.1,0,2.8,49.8,1015.9,8.7,0,0.4,-5.6,0
"2018-01-11",1608,58.33,1,-11.1,0,2.8,49.8,1015.9,8.7,0,0.4,-5.6,0
"2018-01-11",1610,26.09,1,-11.1,0,2.8,49.8,1015.9,8.7,0,0.4,-5.6,0
"2018-01-11",1611,4,1,-11.1,0,2.8,49.8,1015.9,8.7,0,0.4,-5.6,0
"2018-01-11",1616,23.08,1,-11.1,0,2.8,49.8,1015.9,8.7,0,0.4,-5.6,0
"2018-01-11",1619,28.57,1,-11.1,0,2.8,49.8,1015.9,8.7,0,0.4,-5.6,0
"2018-01-11",1620,27.27,1,-11.1,0,2.8,49.8,1015.9,8.7,0,0.4,-5.6,0
"2018-01-11",1623,7.69,1,-11.1,0,2.8,49.8,1015.9,8.7,0,0.4,-5.6,0
"2018-01-11",1625,18.18,1,-11.1,0,2.8,49.8,1015.9,8.7,0,0.4,-5.6,0
"2018-01-11",1630,9.09,1,-11.1,0,2.8,49.8,1015.9,8.7,0,0.4,-5.6,0
"2018-01-11",1635,18.18,1,-11.1,0,2.8,49.8,1015.9,8.7,0,0.4,-5.6,0
"2018-01-11",1636,28.57,1,-11.1,0,2.8,49.8,1015.9,8.7,0,0.4,-5.6,0
"2018-01-11",1637,23.81,1,-11.1,0,2.8,49.8,1015.9,8.7,0,0.4,-5.6,0
"2018-01-11",1640,9.09,1,-11.1,0,2.8,49.8,1015.9,8.7,0,0.4,-5.6,0
"2018-01-11",1642,71.43,1,-11.1,0,2.8,49.8,1015.9,8.7,0,0.4,-5.6,0
"2018-01-11",1643,10,1,-11.1,0,2.8,49.8,1015.9,8.7,0,0.4,-5.6,0
"2018-01-11",1650,17.39,1,-11.1,0,2.8,49.8,1015.9,8.7,0,0.4,-5.6,0
"2018-01-11",1651,4.55,1,-11.1,0,2.8,49.8,1015.9,8.7,0,0.4,-5.6,0
"2018-01-11",1655,6.25,1,-11.1,0,2.8,49.8,1015.9,8.7,0,0.4,-5.6,0
"2018-01-11",1656,20,1,-11.1,0,2.8,49.8,1015.9,8.7,0,0.4,-5.6,0
"2018-01-11",1657,8.33,1,-11.1,0,2.8,49.8,1015.9,8.7,0,0.4,-5.6,0
"2018-01-11",1659,10,1,-11.1,0,2.8,49.8,1015.9,8.7,0,0.4,-5.6,0
"2018-01-11",1660,12.5,1,-11.1,0,2.8,49.8,1015.9,8.7,0,0.4,-5.6,0
"2018-01-12",1601,13.64,1,-10.2,2.08,1.7,35.4,1020.6,8.8,0,2.3,-6.1,0
"2018-01-12",1602,18.75,1,-10.2,2.08,1.7,35.4,1020.6,8.8,0,2.3,-6.1,0
"2018-01-12",1603,10,1,-10.2,2.08,1.7,35.4,1020.6,8.8,0,2.3,-6.1,0
"2018-01-12",1605,9.09,1,-10.2,2.08,1.7,35.4,1020.6,8.8,0,2.3,-6.1,0
"2018-01-12",1606,33.33,1,-10.2,2.08,1.7,35.4,1020.6,8.8,0,2.3,-6.1,0
"2018-01-12",1608,16.67,1,-10.2,2.08,1.7,35.4,1020.6,8.8,0,2.3,-6.1,0
"2018-01-12",1610,14.29,1,-10.2,2.08,1.7,35.4,1020.6,8.8,0,2.3,-6.1,0
"2018-01-12",1611,4.76,1,-10.2,2.08,1.7,35.4,1020.6,8.8,0,2.3,-6.1,0
"2018-01-12",1616,25,1,-10.2,2.08,1.7,35.4,1020.6,8.8,0,2.3,-6.1,0
"2018-01-12",1619,25,1,-10.2,2.08,1.7,35.4,1020.6,8.8,0,2.3,-6.1,0
"2018-01-12",1620,18.18,1,-10.2,2.08,1.7,35.4,1020.6,8.8,0,2.3,-6.1,0
"2018-01-12",1623,22.22,1,-10.2,2.08,1.7,35.4,1020.6,8.8,0,2.3,-6.1,0
"2018-01-12",1625,21.74,1,-10.2,2.08,1.7,35.4,1020.6,8.8,0,2.3,-6.1,0
"2018-01-12",1627,7.14,1,-10.2,2.08,1.7,35.4,1020.6,8.8,0,2.3,-6.1,0
"2018-01-12",1628,10,1,-10.2,2.08,1.7,35.4,1020.6,8.8,0,2.3,-6.1,0
"2018-01-12",1635,9.09,1,-10.2,2.08,1.7,35.4,1020.6,8.8,0,2.3,-6.1,0
"2018-01-12",1636,20,1,-10.2,2.08,1.7,35.4,1020.6,8.8,0,2.3,-6.1,0
"2018-01-12",1637,29.17,1,-10.2,2.08,1.7,35.4,1020.6,8.8,0,2.3,-6.1,0
"2018-01-12",1640,16.67,1,-10.2,2.08,1.7,35.4,1020.6,8.8,0,2.3,-6.1,0
"2018-01-12",1642,28.57,1,-10.2,2.08,1.7,35.4,1020.6,8.8,0,2.3,-6.1,0
"2018-01-12",1643,18.18,1,-10.2,2.08,1.7,35.4,1020.6,8.8,0,2.3,-6.1,0
"2018-01-12",1646,4.76,1,-10.2,2.08,1.7,35.4,1020.6,8.8,0,2.3,-6.1,0
"2018-01-12",1650,13.04,1,-10.2,2.08,1.7,35.4,1020.6,8.8,0,2.3,-6.1,0
"2018-01-12",1651,9.09,1,-10.2,2.08,1.7,35.4,1020.6,8.8,0,2.3,-6.1,0
"2018-01-12",1655,22.22,1,-10.2,2.08,1.7,35.4,1020.6,8.8,0,2.3,-6.1,0
"2018-01-12",1656,18.18,1,-10.2,2.08,1.7,35.4,1020.6,8.8,0,2.3,-6.1,0
"2018-01-12",1657,18.18,1,-10.2,2.08,1.7,35.4,1020.6,8.8,0,2.3,-6.1,0
"2018-01-12",1659,10,1,-10.2,2.08,1.7,35.4,1020.6,8.8,0,2.3,-6.1,0
"2018-01-12",1660,12.5,1,-10.2,2.08,1.7,35.4,1020.6,8.8,0,2.3,-6.1,0
"2018-01-13",1601,13.04,1,-4.4,7.83,0.8,67.3,1021.1,0.9,0.6,8.3,-2.8,0
"2018-01-13",1602,18.75,1,-4.4,7.83,0.8,67.3,1021.1,0.9,0.6,8.3,-2.8,0
"2018-01-13",1603,20,1,-4.4,7.83,0.8,67.3,1021.1,0.9,0.6,8.3,-2.8,0
"2018-01-13",1605,33.33,1,-4.4,7.83,0.8,67.3,1021.1,0.9,0.6,8.3,-2.8,0
"2018-01-13",1606,33.33,1,-4.4,7.83,0.8,67.3,1021.1,0.9,0.6,8.3,-2.8,0
"2018-01-13",1608,7.14,1,-4.4,7.83,0.8,67.3,1021.1,0.9,0.6,8.3,-2.8,0
"2018-01-13",1610,38.1,1,-4.4,7.83,0.8,67.3,1021.1,0.9,0.6,8.3,-2.8,0
"2018-01-13",1611,19.05,1,-4.4,7.83,0.8,67.3,1021.1,0.9,0.6,8.3,-2.8,0
"2018-01-13",1616,28.57,1,-4.4,7.83,0.8,67.3,1021.1,0.9,0.6,8.3,-2.8,0
"2018-01-13",1617,8.33,1,-4.4,7.83,0.8,67.3,1021.1,0.9,0.6,8.3,-2.8,0
"2018-01-13",1619,53.33,1,-4.4,7.83,0.8,67.3,1021.1,0.9,0.6,8.3,-2.8,0
"2018-01-13",1620,7.69,1,-4.4,7.83,0.8,67.3,1021.1,0.9,0.6,8.3,-2.8,0
"2018-01-13",1623,27.27,1,-4.4,7.83,0.8,67.3,1021.1,0.9,0.6,8.3,-2.8,0
"2018-01-13",1625,32,1,-4.4,7.83,0.8,67.3,1021.1,0.9,0.6,8.3,-2.8,0
"2018-01-13",1627,7.14,1,-4.4,7.83,0.8,67.3,1021.1,0.9,0.6,8.3,-2.8,0
"2018-01-13",1630,9.09,1,-4.4,7.83,0.8,67.3,1021.1,0.9,0.6,8.3,-2.8,0
"2018-01-13",1634,12.5,1,-4.4,7.83,0.8,67.3,1021.1,0.9,0.6,8.3,-2.8,0
"2018-01-13",1635,9.09,1,-4.4,7.83,0.8,67.3,1021.1,0.9,0.6,8.3,-2.8,0
"2018-01-13",1636,31.25,1,-4.4,7.83,0.8,67.3,1021.1,0.9,0.6,8.3,-2.8,0
"2018-01-13",1637,37.5,1,-4.4,7.83,0.8,67.3,1021.1,0.9,0.6,8.3,-2.8,0
"2018-01-13",1639,9.09,1,-4.4,7.83,0.8,67.3,1021.1,0.9,0.6,8.3,-2.8,0
"2018-01-13",1640,18.18,1,-4.4,7.83,0.8,67.3,1021.1,0.9,0.6,8.3,-2.8,0
"2018-01-13",1641,5.88,1,-4.4,7.83,0.8,67.3,1021.1,0.9,0.6,8.3,-2.8,0
"2018-01-13",1642,33.33,1,-4.4,7.83,0.8,67.3,1021.1,0.9,0.6,8.3,-2.8,0
"2018-01-13",1650,16.67,1,-4.4,7.83,0.8,67.3,1021.1,0.9,0.6,8.3,-2.8,0
"2018-01-13",1651,4.55,1,-4.4,7.83,0.8,67.3,1021.1,0.9,0.6,8.3,-2.8,0
"2018-01-13",1655,5.56,1,-4.4,7.83,0.8,67.3,1021.1,0.9,0.6,8.3,-2.8,0
"2018-01-13",1656,9.09,1,-4.4,7.83,0.8,67.3,1021.1,0.9,0.6,8.3,-2.8,0
"2018-01-13",1657,20,1,-4.4,7.83,0.8,67.3,1021.1,0.9,0.6,8.3,-2.8,0
"2018-01-13",1659,40,1,-4.4,7.83,0.8,67.3,1021.1,0.9,0.6,8.3,-2.8,0
"2018-01-14",1601,23.81,1,0.6,0,1.2,64.1,1017.9,5.6,0,7,-1.1,0
"2018-01-14",1602,26.32,1,0.6,0,1.2,64.1,1017.9,5.6,0,7,-1.1,0
"2018-01-14",1603,7.69,1,0.6,0,1.2,64.1,1017.9,5.6,0,7,-1.1,0
"2018-01-14",1605,18.18,1,0.6,0,1.2,64.1,1017.9,5.6,0,7,-1.1,0
"2018-01-14",1606,7.14,1,0.6,0,1.2,64.1,1017.9,5.6,0,7,-1.1,0
"2018-01-14",1608,31.25,1,0.6,0,1.2,64.1,1017.9,5.6,0,7,-1.1,0
"2018-01-14",1610,18.18,1,0.6,0,1.2,64.1,1017.9,5.6,0,7,-1.1,0
"2018-01-14",1611,21.74,1,0.6,0,1.2,64.1,1017.9,5.6,0,7,-1.1,0
"2018-01-14",1616,60,1,0.6,0,1.2,64.1,1017.9,5.6,0,7,-1.1,0
"2018-01-14",1617,4.55,1,0.6,0,1.2,64.1,1017.9,5.6,0,7,-1.1,0
"2018-01-14",1619,37.5,1,0.6,0,1.2,64.1,1017.9,5.6,0,7,-1.1,0
"2018-01-14",1620,15.38,1,0.6,0,1.2,64.1,1017.9,5.6,0,7,-1.1,0
"2018-01-14",1623,20,1,0.6,0,1.2,64.1,1017.9,5.6,0,7,-1.1,0
"2018-01-14",1625,34.38,1,0.6,0,1.2,64.1,1017.9,5.6,0,7,-1.1,0
"2018-01-14",1628,8.33,1,0.6,0,1.2,64.1,1017.9,5.6,0,7,-1.1,0
"2018-01-14",1634,35.29,1,0.6,0,1.2,64.1,1017.9,5.6,0,7,-1.1,0
"2018-01-14",1636,40,1,0.6,0,1.2,64.1,1017.9,5.6,0,7,-1.1,0
"2018-01-14",1637,42.11,1,0.6,0,1.2,64.1,1017.9,5.6,0,7,-1.1,0
"2018-01-14",1640,20,1,0.6,0,1.2,64.1,1017.9,5.6,0,7,-1.1,0
"2018-01-14",1641,25,1,0.6,0,1.2,64.1,1017.9,5.6,0,7,-1.1,0
"2018-01-14",1642,33.33,1,0.6,0,1.2,64.1,1017.9,5.6,0,7,-1.1,0
"2018-01-14",1646,14.29,1,0.6,0,1.2,64.1,1017.9,5.6,0,7,-1.1,0
"2018-01-14",1650,19.05,1,0.6,0,1.2,64.1,1017.9,5.6,0,7,-1.1,0
"2018-01-14",1651,4.35,1,0.6,0,1.2,64.1,1017.9,5.6,0,7,-1.1,0
"2018-01-14",1655,5.56,1,0.6,0,1.2,64.1,1017.9,5.6,0,7,-1.1,0
"2018-01-14",1656,35.71,1,0.6,0,1.2,64.1,1017.9,5.6,0,7,-1.1,0
"2018-01-14",1657,33.33,1,0.6,0,1.2,64.1,1017.9,5.6,0,7,-1.1,0
"2018-01-14",1659,42.86,1,0.6,0,1.2,64.1,1017.9,5.6,0,7,-1.1,0
"2018-01-15",1601,23.81,1,4.7,1.25,1.4,63.9,1012.8,6.5,0,7.6,1.5,0
"2018-01-15",1602,15.79,1,4.7,1.25,1.4,63.9,1012.8,6.5,0,7.6,1.5,0
"2018-01-15",1603,18.18,1,4.7,1.25,1.4,63.9,1012.8,6.5,0,7.6,1.5,0
"2018-01-15",1605,33.33,1,4.7,1.25,1.4,63.9,1012.8,6.5,0,7.6,1.5,0
"2018-01-15",1606,25,1,4.7,1.25,1.4,63.9,1012.8,6.5,0,7.6,1.5,0
"2018-01-15",1608,31.58,1,4.7,1.25,1.4,63.9,1012.8,6.5,0,7.6,1.5,0
"2018-01-15",1610,24,1,4.7,1.25,1.4,63.9,1012.8,6.5,0,7.6,1.5,0
"2018-01-15",1611,21.74,1,4.7,1.25,1.4,63.9,1012.8,6.5,0,7.6,1.5,0
"2018-01-15",1616,40,1,4.7,1.25,1.4,63.9,1012.8,6.5,0,7.6,1.5,0
"2018-01-15",1617,4.76,1,4.7,1.25,1.4,63.9,1012.8,6.5,0,7.6,1.5,0
"2018-01-15",1619,23.08,1,4.7,1.25,1.4,63.9,1012.8,6.5,0,7.6,1.5,0
"2018-01-15",1620,30.77,1,4.7,1.25,1.4,63.9,1012.8,6.5,0,7.6,1.5,0
"2018-01-15",1623,32.26,1,4.7,1.25,1.4,63.9,1012.8,6.5,0,7.6,1.5,0
"2018-01-15",1625,23.08,1,4.7,1.25,1.4,63.9,1012.8,6.5,0,7.6,1.5,0
"2018-01-15",1627,18.75,1,4.7,1.25,1.4,63.9,1012.8,6.5,0,7.6,1.5,0
"2018-01-15",1628,30.77,1,4.7,1.25,1.4,63.9,1012.8,6.5,0,7.6,1.5,0
"2018-01-15",1630,16.67,1,4.7,1.25,1.4,63.9,1012.8,6.5,0,7.6,1.5,0
"2018-01-15",1634,17.65,1,4.7,1.25,1.4,63.9,1012.8,6.5,0,7.6,1.5,0
"2018-01-15",1636,70.59,1,4.7,1.25,1.4,63.9,1012.8,6.5,0,7.6,1.5,0
"2018-01-15",1637,82.61,1,4.7,1.25,1.4,63.9,1012.8,6.5,0,7.6,1.5,0
"2018-01-15",1641,29.41,1,4.7,1.25,1.4,63.9,1012.8,6.5,0,7.6,1.5,0
"2018-01-15",1642,72.73,1,4.7,1.25,1.4,63.9,1012.8,6.5,0,7.6,1.5,0
"2018-01-15",1646,10,1,4.7,1.25,1.4,63.9,1012.8,6.5,0,7.6,1.5,0
"2018-01-15",1650,25,1,4.7,1.25,1.4,63.9,1012.8,6.5,0,7.6,1.5,0
"2018-01-15",1651,9.52,1,4.7,1.25,1.4,63.9,1012.8,6.5,0,7.6,1.5,0
"2018-01-15",1652,9.09,1,4.7,1.25,1.4,63.9,1012.8,6.5,0,7.6,1.5,0
"2018-01-15",1654,11.76,1,4.7,1.25,1.4,63.9,1012.8,6.5,0,7.6,1.5,0
"2018-01-15",1655,25,1,4.7,1.25,1.4,63.9,1012.8,6.5,0,7.6,1.5,0
"2018-01-15",1657,33.33,1,4.7,1.25,1.4,63.9,1012.8,6.5,0,7.6,1.5,0
"2018-01-15",1659,20,1,4.7,1.25,1.4,63.9,1012.8,6.5,0,7.6,1.5,0
"2018-01-15",1660,10,1,4.7,1.25,1.4,63.9,1012.8,6.5,0,7.6,1.5,0
"2018-01-16",1601,59.09,1,3.5,1.25,0.7,59.1,1007.6,0.5,0,9.8,0.7,0
"2018-01-16",1602,15.79,1,3.5,1.25,0.7,59.1,1007.6,0.5,0,9.8,0.7,0
"2018-01-16",1603,16.67,1,3.5,1.25,0.7,59.1,1007.6,0.5,0,9.8,0.7,0
"2018-01-16",1605,28.57,1,3.5,1.25,0.7,59.1,1007.6,0.5,0,9.8,0.7,0
"2018-01-16",1606,38.46,1,3.5,1.25,0.7,59.1,1007.6,0.5,0,9.8,0.7,0
"2018-01-16",1608,31.58,1,3.5,1.25,0.7,59.1,1007.6,0.5,0,9.8,0.7,0
"2018-01-16",1610,36,1,3.5,1.25,0.7,59.1,1007.6,0.5,0,9.8,0.7,0
"2018-01-16",1611,8.33,1,3.5,1.25,0.7,59.1,1007.6,0.5,0,9.8,0.7,0
"2018-01-16",1616,23.53,1,3.5,1.25,0.7,59.1,1007.6,0.5,0,9.8,0.7,0
"2018-01-16",1619,46.67,1,3.5,1.25,0.7,59.1,1007.6,0.5,0,9.8,0.7,0
"2018-01-16",1620,27.27,1,3.5,1.25,0.7,59.1,1007.6,0.5,0,9.8,0.7,0
"2018-01-16",1623,37.93,1,3.5,1.25,0.7,59.1,1007.6,0.5,0,9.8,0.7,0
"2018-01-16",1625,30.77,1,3.5,1.25,0.7,59.1,1007.6,0.5,0,9.8,0.7,0
"2018-01-16",1627,7.14,1,3.5,1.25,0.7,59.1,1007.6,0.5,0,9.8,0.7,0
"2018-01-16",1628,10,1,3.5,1.25,0.7,59.1,1007.6,0.5,0,9.8,0.7,0
"2018-01-16",1634,25,1,3.5,1.25,0.7,59.1,1007.6,0.5,0,9.8,0.7,0
"2018-01-16",1635,8.33,1,3.5,1.25,0.7,59.1,1007.6,0.5,0,9.8,0.7,0
"2018-01-16",1636,50,1,3.5,1.25,0.7,59.1,1007.6,0.5,0,9.8,0.7,0
"2018-01-16",1637,40.74,1,3.5,1.25,0.7,59.1,1007.6,0.5,0,9.8,0.7,0
"2018-01-16",1639,18.18,1,3.5,1.25,0.7,59.1,1007.6,0.5,0,9.8,0.7,0
"2018-01-16",1640,21.43,1,3.5,1.25,0.7,59.1,1007.6,0.5,0,9.8,0.7,0
"2018-01-16",1641,6.67,1,3.5,1.25,0.7,59.1,1007.6,0.5,0,9.8,0.7,0
"2018-01-16",1642,62.5,1,3.5,1.25,0.7,59.1,1007.6,0.5,0,9.8,0.7,0
"2018-01-16",1643,80,1,3.5,1.25,0.7,59.1,1007.6,0.5,0,9.8,0.7,0
"2018-01-16",1650,22.73,1,3.5,1.25,0.7,59.1,1007.6,0.5,0,9.8,0.7,0
"2018-01-16",1651,14.29,1,3.5,1.25,0.7,59.1,1007.6,0.5,0,9.8,0.7,0
"2018-01-16",1654,5.88,1,3.5,1.25,0.7,59.1,1007.6,0.5,0,9.8,0.7,0
"2018-01-16",1655,29.41,1,3.5,1.25,0.7,59.1,1007.6,0.5,0,9.8,0.7,0
"2018-01-16",1656,23.08,1,3.5,1.25,0.7,59.1,1007.6,0.5,0,9.8,0.7,0
"2018-01-16",1657,33.33,1,3.5,1.25,0.7,59.1,1007.6,0.5,0,9.8,0.7,0
"2018-01-17",1601,26.09,1,4.5,0,1.2,64.1,1007.2,4.8,0,7.4,1.7,0
"2018-01-17",1602,43.75,1,4.5,0,1.2,64.1,1007.2,4.8,0,7.4,1.7,0
"2018-01-17",1603,15.38,1,4.5,0,1.2,64.1,1007.2,4.8,0,7.4,1.7,0
"2018-01-17",1605,28.57,1,4.5,0,1.2,64.1,1007.2,4.8,0,7.4,1.7,0
"2018-01-17",1606,12.5,1,4.5,0,1.2,64.1,1007.2,4.8,0,7.4,1.7,0
"2018-01-17",1608,31.58,1,4.5,0,1.2,64.1,1007.2,4.8,0,7.4,1.7,0
"2018-01-17",1610,11.11,1,4.5,0,1.2,64.1,1007.2,4.8,0,7.4,1.7,0
"2018-01-17",1611,8.7,1,4.5,0,1.2,64.1,1007.2,4.8,0,7.4,1.7,0
"2018-01-17",1616,41.18,1,4.5,0,1.2,64.1,1007.2,4.8,0,7.4,1.7,0
"2018-01-17",1617,19.05,1,4.5,0,1.2,64.1,1007.2,4.8,0,7.4,1.7,0
"2018-01-17",1619,25,1,4.5,0,1.2,64.1,1007.2,4.8,0,7.4,1.7,0
"2018-01-17",1620,36.36,1,4.5,0,1.2,64.1,1007.2,4.8,0,7.4,1.7,0
"2018-01-17",1623,33.33,1,4.5,0,1.2,64.1,1007.2,4.8,0,7.4,1.7,0
"2018-01-17",1625,33.33,1,4.5,0,1.2,64.1,1007.2,4.8,0,7.4,1.7,0
"2018-01-17",1628,10,1,4.5,0,1.2,64.1,1007.2,4.8,0,7.4,1.7,0
"2018-01-17",1634,18.75,1,4.5,0,1.2,64.1,1007.2,4.8,0,7.4,1.7,0
"2018-01-17",1635,8.33,1,4.5,0,1.2,64.1,1007.2,4.8,0,7.4,1.7,0
"2018-01-17",1636,60,1,4.5,0,1.2,64.1,1007.2,4.8,0,7.4,1.7,0
"2018-01-17",1637,65.38,1,4.5,0,1.2,64.1,1007.2,4.8,0,7.4,1.7,0
"2018-01-17",1639,10,1,4.5,0,1.2,64.1,1007.2,4.8,0,7.4,1.7,0
"2018-01-17",1640,18.18,1,4.5,0,1.2,64.1,1007.2,4.8,0,7.4,1.7,0
"2018-01-17",1641,6.67,1,4.5,0,1.2,64.1,1007.2,4.8,0,7.4,1.7,0
"2018-01-17",1642,88.89,1,4.5,0,1.2,64.1,1007.2,4.8,0,7.4,1.7,0
"2018-01-17",1643,50,1,4.5,0,1.2,64.1,1007.2,4.8,0,7.4,1.7,0
"2018-01-17",1646,4.55,1,4.5,0,1.2,64.1,1007.2,4.8,0,7.4,1.7,0
"2018-01-17",1650,7.41,1,4.5,0,1.2,64.1,1007.2,4.8,0,7.4,1.7,0
"2018-01-17",1651,14.29,1,4.5,0,1.2,64.1,1007.2,4.8,0,7.4,1.7,0
"2018-01-17",1654,12.5,1,4.5,0,1.2,64.1,1007.2,4.8,0,7.4,1.7,0
"2018-01-17",1655,28.57,1,4.5,0,1.2,64.1,1007.2,4.8,0,7.4,1.7,0
"2018-01-17",1656,20,1,4.5,0,1.2,64.1,1007.2,4.8,0,7.4,1.7,0
"2018-01-17",1657,21.43,1,4.5,0,1.2,64.1,1007.2,4.8,0,7.4,1.7,0
"2018-01-17",1659,16.67,1,4.5,0,1.2,64.1,1007.2,4.8,0,7.4,1.7,0
"2018-01-18",1601,24,1,2.1,0.58,1.9,59.6,1012.9,0,0,8.6,1.3,0
"2018-01-18",1602,25,1,2.1,0.58,1.9,59.6,1012.9,0,0,8.6,1.3,0
"2018-01-18",1603,20,1,2.1,0.58,1.9,59.6,1012.9,0,0,8.6,1.3,0
"2018-01-18",1605,50,1,2.1,0.58,1.9,59.6,1012.9,0,0,8.6,1.3,0
"2018-01-18",1606,33.33,1,2.1,0.58,1.9,59.6,1012.9,0,0,8.6,1.3,0
"2018-01-18",1608,50,1,2.1,0.58,1.9,59.6,1012.9,0,0,8.6,1.3,0
"2018-01-18",1610,33.33,1,2.1,0.58,1.9,59.6,1012.9,0,0,8.6,1.3,0
"2018-01-18",1611,4.17,1,2.1,0.58,1.9,59.6,1012.9,0,0,8.6,1.3,0
"2018-01-18",1616,66.67,1,2.1,0.58,1.9,59.6,1012.9,0,0,8.6,1.3,0
"2018-01-18",1617,7.69,1,2.1,0.58,1.9,59.6,1012.9,0,0,8.6,1.3,0
"2018-01-18",1619,68.75,1,2.1,0.58,1.9,59.6,1012.9,0,0,8.6,1.3,0
"2018-01-18",1623,40,1,2.1,0.58,1.9,59.6,1012.9,0,0,8.6,1.3,0
"2018-01-18",1625,42.86,1,2.1,0.58,1.9,59.6,1012.9,0,0,8.6,1.3,0
"2018-01-18",1627,6.67,1,2.1,0.58,1.9,59.6,1012.9,0,0,8.6,1.3,0
"2018-01-18",1628,40,1,2.1,0.58,1.9,59.6,1012.9,0,0,8.6,1.3,0
"2018-01-18",1630,9.09,1,2.1,0.58,1.9,59.6,1012.9,0,0,8.6,1.3,0
"2018-01-18",1634,22.22,1,2.1,0.58,1.9,59.6,1012.9,0,0,8.6,1.3,0
