"날짜","대여소ID","회전율","월","평균기온","강수계속시간","평균풍속","평균상대습도","평균현지기압","합계일조시간","일최심적설","평균전운량","평균지면온도","안개계속시간"
"2019-01-05",1623,43.24,1,-2.8,0,2.2,40.3,1016.6,8.6,0,0.5,-1.2,0
"2019-01-05",1625,52.94,1,-2.8,0,2.2,40.3,1016.6,8.6,0,0.5,-1.2,0
"2019-01-05",1627,17.65,1,-2.8,0,2.2,40.3,1016.6,8.6,0,0.5,-1.2,0
"2019-01-05",1628,36.36,1,-2.8,0,2.2,40.3,1016.6,8.6,0,0.5,-1.2,0
"2019-01-05",1630,9.09,1,-2.8,0,2.2,40.3,1016.6,8.6,0,0.5,-1.2,0
"2019-01-05",1634,37.5,1,-2.8,0,2.2,40.3,1016.6,8.6,0,0.5,-1.2,0
"2019-01-05",1635,18.18,1,-2.8,0,2.2,40.3,1016.6,8.6,0,0.5,-1.2,0
"2019-01-05",1636,70.83,1,-2.8,0,2.2,40.3,1016.6,8.6,0,0.5,-1.2,0
"2019-01-05",1637,61.29,1,-2.8,0,2.2,40.3,1016.6,8.6,0,0.5,-1.2,0
"2019-01-05",1639,27.27,1,-2.8,0,2.2,40.3,1016.6,8.6,0,0.5,-1.2,0
"2019-01-05",1640,40,1,-2.8,0,2.2,40.3,1016.6,8.6,0,0.5,-1.2,0
"2019-01-05",1641,29.41,1,-2.8,0,2.2,40.3,1016.6,8.6,0,0.5,-1.2,0
"2019-01-05",1642,81.82,1,-2.8,0,2.2,40.3,1016.6,8.6,0,0.5,-1.2,0
"2019-01-05",1643,69.23,1,-2.8,0,2.2,40.3,1016.6,8.6,0,0.5,-1.2,0
"2019-01-05",1650,46.88,1,-2.8,0,2.2,40.3,1016.6,8.6,0,0.5,-1.2,0
"2019-01-05",1651,25,1,-2.8,0,2.2,40.3,1016.6,8.6,0,0.5,-1.2,0
"2019-01-05",1652,30.77,1,-2.8,0,2.2,40.3,1016.6,8.6,0,0.5,-1.2,0
"2019-01-05",1653,92.59,1,-2.8,0,2.2,40.3,1016.6,8.6,0,0.5,-1.2,0
"2019-01-05",1654,21.05,1,-2.8,0,2.2,40.3,1016.6,8.6,0,0.5,-1.2,0
"2019-01-05",1655,50,1,-2.8,0,2.2,40.3,1016.6,8.6,0,0.5,-1.2,0
"2019-01-05",1656,56.25,1,-2.8,0,2.2,40.3,1016.6,8.6,0,0.5,-1.2,0
"2019-01-05",1657,15,1,-2.8,0,2.2,40.3,1016.6,8.6,0,0.5,-1.2,0
"2019-01-05",1659,50,1,-2.8,0,2.2,40.3,1016.6,8.6,0,0.5,-1.2,0
"2019-01-05",1660,25,1,-2.8,0,2.2,40.3,1016.6,8.6,0,0.5,-1.2,0
"2019-01-05",1661,66.67,1,-2.8,0,2.2,40.3,1016.6,8.6,0,0.5,-1.2,0
"2019-01-05",1662,55.56,1,-2.8,0,2.2,40.3,1016.6,8.6,0,0.5,-1.2,0
"2019-01-05",1663,39.47,1,-2.8,0,2.2,40.3,1016.6,8.6,0,0.5,-1.2,0
"2019-01-05",1664,14.29,1,-2.8,0,2.2,40.3,1016.6,8.6,0,0.5,-1.2,0
"2019-01-05",1665,55,1,-2.8,0,2.2,40.3,1016.6,8.6,0,0.5,-1.2,0
"2019-01-05",1666,75,1,-2.8,0,2.2,40.3,1016.6,8.6,0,0.5,-1.2,0
"2019-01-05",1667,47.62,1,-2.8,0,2.2,40.3,1016.6,8.6,0,0.5,-1.2,0
"2019-01-05",1668,69.57,1,-2.8,0,2.2,40.3,1016.6,8.6,0,0.5,-1.2,0
"2019-01-05",1669,78.95,1,-2.8,0,2.2,40.3,1016.6,8.6,0,0.5,-1.2,0
"2019-01-05",1670,30.77,1,-2.8,0,2.2,40.3,1016.6,8.6,0,0.5,-1.2,0
"2019-01-05",1672,38.89,1,-2.8,0,2.2,40.3,1016.6,8.6,0,0.5,-1.2,0
"2019-01-05",1673,53.85,1,-2.8,0,2.2,40.3,1016.6,8.6,0,0.5,-1.2,0
"2019-01-05",1674,30,1,-2.8,0,2.2,40.3,1016.6,8.6,0,0.5,-1.2,0
"2019-01-05",1675,35.71,1,-2.8,0,2.2,40.3,1016.6,8.6,0,0.5,-1.2,0
"2019-01-05",1677,33.33,1,-2.8,0,2.2,40.3,1016.6,8.6,0,0.5,-1.2,0
"2019-01-05",1678,11.11,1,-2.8,0,2.2,40.3,1016.6,8.6,0,0.5,-1.2,0
"2019-01-05",1681,28.57,1,-2.8,0,2.2,40.3,1016.6,8.6,0,0.5,-1.2,0
"2019-01-05",1682,23.53,1,-2.8,0,2.2,40.3,1016.6,8.6,0,0.5,-1.2,0
"2019-01-05",1683,63.64,1,-2.8,0,2.2,40.3,1016.6,8.6,0,0.5,-1.2,0
"2019-01-05",1684,69.23,1,-2.8,0,2.2,40.3,1016.6,8.6,0,0.5,-1.2,0
"2019-01-05",1685,20,1,-2.8,0,2.2,40.3,1016.6,8.6,0,0.5,-1.2,0
"2019-01-05",1686,27.78,1,-2.8,0,2.2,40.3,1016.6,8.6,0,0.5,-1.2,0
"2019-01-05",1688,68.75,1,-2.8,0,2.2,40.3,1016.6,8.6,0,0.5,-1.2,0
"2019-01-05",1689,91.67,1,-2.8,0,2.2,40.3,1016.6,8.6,0,0.5,-1.2,0
"2019-01-05",1690,47.06,1,-2.8,0,2.2,40.3,1016.6,8.6,0,0.5,-1.2,0
"2019-01-05",1691,75,1,-2.8,0,2.2,40.3,1016.6,8.6,0,0.5,-1.2,0
"2019-01-05",1692,30.77,1,-2.8,0,2.2,40.3,1016.6,8.6,0,0.5,-1.2,0
"2019-01-06",1601,42.86,1,-2.8,0,1.2,35,1017.6,7.7,0,3.1,-1.2,0
"2019-01-06",1602,4.55,1,-2.8,0,1.2,35,1017.6,7.7,0,3.1,-1.2,0
"2019-01-06",1603,43.75,1,-2.8,0,1.2,35,1017.6,7.7,0,3.1,-1.2,0
"2019-01-06",1605,35.71,1,-2.8,0,1.2,35,1017.6,7.7,0,3.1,-1.2,0
"2019-01-06",1606,72.73,1,-2.8,0,1.2,35,1017.6,7.7,0,3.1,-1.2,0
"2019-01-06",1608,58.06,1,-2.8,0,1.2,35,1017.6,7.7,0,3.1,-1.2,0
"2019-01-06",1610,50,1,-2.8,0,1.2,35,1017.6,7.7,0,3.1,-1.2,0
"2019-01-06",1611,45.71,1,-2.8,0,1.2,35,1017.6,7.7,0,3.1,-1.2,0
"2019-01-06",1616,78.26,1,-2.8,0,1.2,35,1017.6,7.7,0,3.1,-1.2,0
"2019-01-06",1620,52.38,1,-2.8,0,1.2,35,1017.6,7.7,0,3.1,-1.2,0
"2019-01-06",1623,38.46,1,-2.8,0,1.2,35,1017.6,7.7,0,3.1,-1.2,0
"2019-01-06",1625,68.29,1,-2.8,0,1.2,35,1017.6,7.7,0,3.1,-1.2,0
"2019-01-06",1627,35.71,1,-2.8,0,1.2,35,1017.6,7.7,0,3.1,-1.2,0
"2019-01-06",1628,7.14,1,-2.8,0,1.2,35,1017.6,7.7,0,3.1,-1.2,0
"2019-01-06",1630,8.33,1,-2.8,0,1.2,35,1017.6,7.7,0,3.1,-1.2,0
"2019-01-06",1634,38.46,1,-2.8,0,1.2,35,1017.6,7.7,0,3.1,-1.2,0
"2019-01-06",1635,9.09,1,-2.8,0,1.2,35,1017.6,7.7,0,3.1,-1.2,0
"2019-01-06",1636,83.33,1,-2.8,0,1.2,35,1017.6,7.7,0,3.1,-1.2,0
"2019-01-06",1637,53.85,1,-2.8,0,1.2,35,1017.6,7.7,0,3.1,-1.2,0
"2019-01-06",1639,16.67,1,-2.8,0,1.2,35,1017.6,7.7,0,3.1,-1.2,0
"2019-01-06",1640,64.71,1,-2.8,0,1.2,35,1017.6,7.7,0,3.1,-1.2,0
"2019-01-06",1641,47.37,1,-2.8,0,1.2,35,1017.6,7.7,0,3.1,-1.2,0
"2019-01-06",1642,55.56,1,-2.8,0,1.2,35,1017.6,7.7,0,3.1,-1.2,0
"2019-01-06",1643,27.27,1,-2.8,0,1.2,35,1017.6,7.7,0,3.1,-1.2,0
"2019-01-06",1646,5,1,-2.8,0,1.2,35,1017.6,7.7,0,3.1,-1.2,0
"2019-01-06",1650,48.39,1,-2.8,0,1.2,35,1017.6,7.7,0,3.1,-1.2,0
"2019-01-06",1651,21.74,1,-2.8,0,1.2,35,1017.6,7.7,0,3.1,-1.2,0
"2019-01-06",1653,39.39,1,-2.8,0,1.2,35,1017.6,7.7,0,3.1,-1.2,0
"2019-01-06",1654,31.58,1,-2.8,0,1.2,35,1017.6,7.7,0,3.1,-1.2,0
"2019-01-06",1655,41.67,1,-2.8,0,1.2,35,1017.6,7.7,0,3.1,-1.2,0
"2019-01-06",1656,51.85,1,-2.8,0,1.2,35,1017.6,7.7,0,3.1,-1.2,0
"2019-01-06",1657,28.57,1,-2.8,0,1.2,35,1017.6,7.7,0,3.1,-1.2,0
"2019-01-06",1659,46.67,1,-2.8,0,1.2,35,1017.6,7.7,0,3.1,-1.2,0
"2019-01-06",1660,27.27,1,-2.8,0,1.2,35,1017.6,7.7,0,3.1,-1.2,0
"2019-01-06",1661,66.67,1,-2.8,0,1.2,35,1017.6,7.7,0,3.1,-1.2,0
"2019-01-06",1662,62.5,1,-2.8,0,1.2,35,1017.6,7.7,0,3.1,-1.2,0
"2019-01-06",1663,47.06,1,-2.8,0,1.2,35,1017.6,7.7,0,3.1,-1.2,0
"2019-01-06",1664,26.67,1,-2.8,0,1.2,35,1017.6,7.7,0,3.1,-1.2,0
"2019-01-06",1665,73.68,1,-2.8,0,1.2,35,1017.6,7.7,0,3.1,-1.2,0
"2019-01-06",1666,54.55,1,-2.8,0,1.2,35,1017.6,7.7,0,3.1,-1.2,0
"2019-01-06",1667,47.06,1,-2.8,0,1.2,35,1017.6,7.7,0,3.1,-1.2,0
"2019-01-06",1668,80,1,-2.8,0,1.2,35,1017.6,7.7,0,3.1,-1.2,0
"2019-01-06",1669,50,1,-2.8,0,1.2,35,1017.6,7.7,0,3.1,-1.2,0
"2019-01-06",1670,45,1,-2.8,0,1.2,35,1017.6,7.7,0,3.1,-1.2,0
"2019-01-06",1671,29.41,1,-2.8,0,1.2,35,1017.6,7.7,0,3.1,-1.2,0
"2019-01-06",1672,12.5,1,-2.8,0,1.2,35,1017.6,7.7,0,3.1,-1.2,0
"2019-01-06",1673,63.89,1,-2.8,0,1.2,35,1017.6,7.7,0,3.1,-1.2,0
"2019-01-06",1674,35.29,1,-2.8,0,1.2,35,1017.6,7.7,0,3.1,-1.2,0
"2019-01-06",1675,18.75,1,-2.8,0,1.2,35,1017.6,7.7,0,3.1,-1.2,0
"2019-01-06",1677,20,1,-2.8,0,1.2,35,1017.6,7.7,0,3.1,-1.2,0
"2019-01-06",1678,12.5,1,-2.8,0,1.2,35,1017.6,7.7,0,3.1,-1.2,0
"2019-01-06",1679,6.67,1,-2.8,0,1.2,35,1017.6,7.7,0,3.1,-1.2,0
"2019-01-06",1681,38.89,1,-2.8,0,1.2,35,1017.6,7.7,0,3.1,-1.2,0
"2019-01-06",1682,12.5,1,-2.8,0,1.2,35,1017.6,7.7,0,3.1,-1.2,0
"2019-01-06",1683,42.86,1,-2.8,0,1.2,35,1017.6,7.7,0,3.1,-1.2,0
"2019-01-06",1684,40.91,1,-2.8,0,1.2,35,1017.6,7.7,0,3.1,-1.2,0
"2019-01-06",1685,25,1,-2.8,0,1.2,35,1017.6,7.7,0,3.1,-1.2,0
"2019-01-06",1686,60,1,-2.8,0,1.2,35,1017.6,7.7,0,3.1,-1.2,0
"2019-01-06",1688,44.44,1,-2.8,0,1.2,35,1017.6,7.7,0,3.1,-1.2,0
"2019-01-06",1689,18.75,1,-2.8,0,1.2,35,1017.6,7.7,0,3.1,-1.2,0
"2019-01-06",1690,53.85,1,-2.8,0,1.2,35,1017.6,7.7,0,3.1,-1.2,0
"2019-01-06",1691,57.14,1,-2.8,0,1.2,35,1017.6,7.7,0,3.1,-1.2,0
"2019-01-06",1692,61.54,1,-2.8,0,1.2,35,1017.6,7.7,0,3.1,-1.2,0
"2019-01-07",1601,40.62,1,-1.9,0,1.4,46.4,1017.4,7,0,4,-2,0
"2019-01-07",1602,27.78,1,-1.9,0,1.4,46.4,1017.4,7,0,4,-2,0
"2019-01-07",1603,107.69,1,-1.9,0,1.4,46.4,1017.4,7,0,4,-2,0
"2019-01-07",1605,81.25,1,-1.9,0,1.4,46.4,1017.4,7,0,4,-2,0
"2019-01-07",1606,33.33,1,-1.9,0,1.4,46.4,1017.4,7,0,4,-2,0
"2019-01-07",1608,57.14,1,-1.9,0,1.4,46.4,1017.4,7,0,4,-2,0
"2019-01-07",1610,46.43,1,-1.9,0,1.4,46.4,1017.4,7,0,4,-2,0
"2019-01-07",1611,77.42,1,-1.9,0,1.4,46.4,1017.4,7,0,4,-2,0
"2019-01-07",1616,81.82,1,-1.9,0,1.4,46.4,1017.4,7,0,4,-2,0
"2019-01-07",1620,66.67,1,-1.9,0,1.4,46.4,1017.4,7,0,4,-2,0
"2019-01-07",1623,43.9,1,-1.9,0,1.4,46.4,1017.4,7,0,4,-2,0
"2019-01-07",1625,66.67,1,-1.9,0,1.4,46.4,1017.4,7,0,4,-2,0
"2019-01-07",1627,18.75,1,-1.9,0,1.4,46.4,1017.4,7,0,4,-2,0
"2019-01-07",1628,33.33,1,-1.9,0,1.4,46.4,1017.4,7,0,4,-2,0
"2019-01-07",1630,9.09,1,-1.9,0,1.4,46.4,1017.4,7,0,4,-2,0
"2019-01-07",1634,36.36,1,-1.9,0,1.4,46.4,1017.4,7,0,4,-2,0
"2019-01-07",1635,30.77,1,-1.9,0,1.4,46.4,1017.4,7,0,4,-2,0
"2019-01-07",1636,76.47,1,-1.9,0,1.4,46.4,1017.4,7,0,4,-2,0
"2019-01-07",1637,66.67,1,-1.9,0,1.4,46.4,1017.4,7,0,4,-2,0
"2019-01-07",1639,25,1,-1.9,0,1.4,46.4,1017.4,7,0,4,-2,0
"2019-01-07",1640,29.41,1,-1.9,0,1.4,46.4,1017.4,7,0,4,-2,0
"2019-01-07",1641,23.53,1,-1.9,0,1.4,46.4,1017.4,7,0,4,-2,0
"2019-01-07",1642,22.22,1,-1.9,0,1.4,46.4,1017.4,7,0,4,-2,0
"2019-01-07",1643,61.54,1,-1.9,0,1.4,46.4,1017.4,7,0,4,-2,0
"2019-01-07",1646,23.81,1,-1.9,0,1.4,46.4,1017.4,7,0,4,-2,0
"2019-01-07",1650,50,1,-1.9,0,1.4,46.4,1017.4,7,0,4,-2,0
"2019-01-07",1651,28,1,-1.9,0,1.4,46.4,1017.4,7,0,4,-2,0
"2019-01-07",1652,8.33,1,-1.9,0,1.4,46.4,1017.4,7,0,4,-2,0
"2019-01-07",1653,82.86,1,-1.9,0,1.4,46.4,1017.4,7,0,4,-2,0
"2019-01-07",1654,33.33,1,-1.9,0,1.4,46.4,1017.4,7,0,4,-2,0
"2019-01-07",1655,32.14,1,-1.9,0,1.4,46.4,1017.4,7,0,4,-2,0
"2019-01-07",1656,70.37,1,-1.9,0,1.4,46.4,1017.4,7,0,4,-2,0
"2019-01-07",1657,23.08,1,-1.9,0,1.4,46.4,1017.4,7,0,4,-2,0
"2019-01-07",1659,31.58,1,-1.9,0,1.4,46.4,1017.4,7,0,4,-2,0
"2019-01-07",1660,30.77,1,-1.9,0,1.4,46.4,1017.4,7,0,4,-2,0
"2019-01-07",1661,42.11,1,-1.9,0,1.4,46.4,1017.4,7,0,4,-2,0
"2019-01-07",1662,84.21,1,-1.9,0,1.4,46.4,1017.4,7,0,4,-2,0
"2019-01-07",1663,58.54,1,-1.9,0,1.4,46.4,1017.4,7,0,4,-2,0
"2019-01-07",1664,20,1,-1.9,0,1.4,46.4,1017.4,7,0,4,-2,0
"2019-01-07",1665,56,1,-1.9,0,1.4,46.4,1017.4,7,0,4,-2,0
"2019-01-07",1666,82.61,1,-1.9,0,1.4,46.4,1017.4,7,0,4,-2,0
"2019-01-07",1667,52.63,1,-1.9,0,1.4,46.4,1017.4,7,0,4,-2,0
"2019-01-07",1668,72.41,1,-1.9,0,1.4,46.4,1017.4,7,0,4,-2,0
"2019-01-07",1669,42.86,1,-1.9,0,1.4,46.4,1017.4,7,0,4,-2,0
"2019-01-07",1670,52.17,1,-1.9,0,1.4,46.4,1017.4,7,0,4,-2,0
"2019-01-07",1671,17.65,1,-1.9,0,1.4,46.4,1017.4,7,0,4,-2,0
"2019-01-07",1672,29.41,1,-1.9,0,1.4,46.4,1017.4,7,0,4,-2,0
"2019-01-07",1673,81.58,1,-1.9,0,1.4,46.4,1017.4,7,0,4,-2,0
"2019-01-07",1674,76.47,1,-1.9,0,1.4,46.4,1017.4,7,0,4,-2,0
"2019-01-07",1675,25,1,-1.9,0,1.4,46.4,1017.4,7,0,4,-2,0
"2019-01-07",1677,14.29,1,-1.9,0,1.4,46.4,1017.4,7,0,4,-2,0
"2019-01-07",1678,18.18,1,-1.9,0,1.4,46.4,1017.4,7,0,4,-2,0
"2019-01-07",1679,16.67,1,-1.9,0,1.4,46.4,1017.4,7,0,4,-2,0
"2019-01-07",1681,45,1,-1.9,0,1.4,46.4,1017.4,7,0,4,-2,0
"2019-01-07",1682,54.17,1,-1.9,0,1.4,46.4,1017.4,7,0,4,-2,0
"2019-01-07",1683,56.52,1,-1.9,0,1.4,46.4,1017.4,7,0,4,-2,0
"2019-01-07",1684,33.33,1,-1.9,0,1.4,46.4,1017.4,7,0,4,-2,0
"2019-01-07",1685,80,1,-1.9,0,1.4,46.4,1017.4,7,0,4,-2,0
"2019-01-07",1686,72.22,1,-1.9,0,1.4,46.4,1017.4,7,0,4,-2,0
"2019-01-07",1688,46.15,1,-1.9,0,1.4,46.4,1017.4,7,0,4,-2,0
"2019-01-07",1689,26.67,1,-1.9,0,1.4,46.4,1017.4,7,0,4,-2,0
"2019-01-07",1690,36.36,1,-1.9,0,1.4,46.4,1017.4,7,0,4,-2,0
"2019-01-07",1691,33.33,1,-1.9,0,1.4,46.4,1017.4,7,0,4,-2,0
"2019-01-07",1692,41.18,1,-1.9,0,1.4,46.4,1017.4,7,0,4,-2,0
"2019-01-08",1601,43.48,1,-3.5,0,2.6,31,1018.2,8.7,0,0,-2,0
"2019-01-08",1602,50,1,-3.5,0,2.6,31,1018.2,8.7,0,0,-2,0
"2019-01-08",1603,53.85,1,-3.5,0,2.6,31,1018.2,8.7,0,0,-2,0
"2019-01-08",1605,31.25,1,-3.5,0,2.6,31,1018.2,8.7,0,0,-2,0
"2019-01-08",1606,26.67,1,-3.5,0,2.6,31,1018.2,8.7,0,0,-2,0
"2019-01-08",1608,57.14,1,-3.5,0,2.6,31,1018.2,8.7,0,0,-2,0
"2019-01-08",1610,54.17,1,-3.5,0,2.6,31,1018.2,8.7,0,0,-2,0
"2019-01-08",1611,38.24,1,-3.5,0,2.6,31,1018.2,8.7,0,0,-2,0
"2019-01-08",1616,51.85,1,-3.5,0,2.6,31,1018.2,8.7,0,0,-2,0
"2019-01-08",1619,33.33,1,-3.5,0,2.6,31,1018.2,8.7,0,0,-2,0
"2019-01-08",1620,65,1,-3.5,0,2.6,31,1018.2,8.7,0,0,-2,0
"2019-01-08",1623,59.52,1,-3.5,0,2.6,31,1018.2,8.7,0,0,-2,0
"2019-01-08",1625,57.14,1,-3.5,0,2.6,31,1018.2,8.7,0,0,-2,0
"2019-01-08",1627,30.77,1,-3.5,0,2.6,31,1018.2,8.7,0,0,-2,0
"2019-01-08",1628,38.46,1,-3.5,0,2.6,31,1018.2,8.7,0,0,-2,0
"2019-01-08",1630,15.38,1,-3.5,0,2.6,31,1018.2,8.7,0,0,-2,0
"2019-01-08",1634,30,1,-3.5,0,2.6,31,1018.2,8.7,0,0,-2,0
"2019-01-08",1635,30.77,1,-3.5,0,2.6,31,1018.2,8.7,0,0,-2,0
"2019-01-08",1636,70.37,1,-3.5,0,2.6,31,1018.2,8.7,0,0,-2,0
"2019-01-08",1637,59.46,1,-3.5,0,2.6,31,1018.2,8.7,0,0,-2,0
"2019-01-08",1639,20,1,-3.5,0,2.6,31,1018.2,8.7,0,0,-2,0
"2019-01-08",1640,18.18,1,-3.5,0,2.6,31,1018.2,8.7,0,0,-2,0
"2019-01-08",1641,5,1,-3.5,0,2.6,31,1018.2,8.7,0,0,-2,0
"2019-01-08",1642,44.44,1,-3.5,0,2.6,31,1018.2,8.7,0,0,-2,0
"2019-01-08",1643,27.27,1,-3.5,0,2.6,31,1018.2,8.7,0,0,-2,0
"2019-01-08",1646,19.05,1,-3.5,0,2.6,31,1018.2,8.7,0,0,-2,0
"2019-01-08",1650,48.39,1,-3.5,0,2.6,31,1018.2,8.7,0,0,-2,0
"2019-01-08",1651,7.69,1,-3.5,0,2.6,31,1018.2,8.7,0,0,-2,0
"2019-01-08",1652,16.67,1,-3.5,0,2.6,31,1018.2,8.7,0,0,-2,0
"2019-01-08",1653,57.69,1,-3.5,0,2.6,31,1018.2,8.7,0,0,-2,0
"2019-01-08",1654,31.25,1,-3.5,0,2.6,31,1018.2,8.7,0,0,-2,0
"2019-01-08",1655,25,1,-3.5,0,2.6,31,1018.2,8.7,0,0,-2,0
"2019-01-08",1656,95.24,1,-3.5,0,2.6,31,1018.2,8.7,0,0,-2,0
"2019-01-08",1657,25.71,1,-3.5,0,2.6,31,1018.2,8.7,0,0,-2,0
"2019-01-08",1659,70,1,-3.5,0,2.6,31,1018.2,8.7,0,0,-2,0
"2019-01-08",1660,30.77,1,-3.5,0,2.6,31,1018.2,8.7,0,0,-2,0
"2019-01-08",1661,80,1,-3.5,0,2.6,31,1018.2,8.7,0,0,-2,0
"2019-01-08",1662,61.11,1,-3.5,0,2.6,31,1018.2,8.7,0,0,-2,0
"2019-01-08",1663,26.67,1,-3.5,0,2.6,31,1018.2,8.7,0,0,-2,0
"2019-01-08",1664,9.09,1,-3.5,0,2.6,31,1018.2,8.7,0,0,-2,0
"2019-01-08",1665,65.62,1,-3.5,0,2.6,31,1018.2,8.7,0,0,-2,0
"2019-01-08",1666,70,1,-3.5,0,2.6,31,1018.2,8.7,0,0,-2,0
"2019-01-08",1667,35,1,-3.5,0,2.6,31,1018.2,8.7,0,0,-2,0
"2019-01-08",1668,59.26,1,-3.5,0,2.6,31,1018.2,8.7,0,0,-2,0
"2019-01-08",1669,63.64,1,-3.5,0,2.6,31,1018.2,8.7,0,0,-2,0
"2019-01-08",1670,41.67,1,-3.5,0,2.6,31,1018.2,8.7,0,0,-2,0
"2019-01-08",1671,47.06,1,-3.5,0,2.6,31,1018.2,8.7,0,0,-2,0
"2019-01-08",1672,16.67,1,-3.5,0,2.6,31,1018.2,8.7,0,0,-2,0
"2019-01-08",1673,63.16,1,-3.5,0,2.6,31,1018.2,8.7,0,0,-2,0
"2019-01-08",1674,50,1,-3.5,0,2.6,31,1018.2,8.7,0,0,-2,0
"2019-01-08",1675,25,1,-3.5,0,2.6,31,1018.2,8.7,0,0,-2,0
"2019-01-08",1677,57.14,1,-3.5,0,2.6,31,1018.2,8.7,0,0,-2,0
"2019-01-08",1678,20,1,-3.5,0,2.6,31,1018.2,8.7,0,0,-2,0
"2019-01-08",1679,10.53,1,-3.5,0,2.6,31,1018.2,8.7,0,0,-2,0
"2019-01-08",1680,10,1,-3.5,0,2.6,31,1018.2,8.7,0,0,-2,0
"2019-01-08",1681,88.24,1,-3.5,0,2.6,31,1018.2,8.7,0,0,-2,0
"2019-01-08",1682,23.53,1,-3.5,0,2.6,31,1018.2,8.7,0,0,-2,0
"2019-01-08",1683,66.67,1,-3.5,0,2.6,31,1018.2,8.7,0,0,-2,0
"2019-01-08",1684,58.33,1,-3.5,0,2.6,31,1018.2,8.7,0,0,-2,0
"2019-01-08",1685,70,1,-3.5,0,2.6,31,1018.2,8.7,0,0,-2,0
"2019-01-08",1686,66.67,1,-3.5,0,2.6,31,1018.2,8.7,0,0,-2,0
"2019-01-08",1688,44.44,1,-3.5,0,2.6,31,1018.2,8.7,0,0,-2,0
"2019-01-08",1689,60,1,-3.5,0,2.6,31,1018.2,8.7,0,0,-2,0
"2019-01-08",1690,23.08,1,-3.5,0,2.6,31,1018.2,8.7,0,0,-2,0
"2019-01-08",1691,50,1,-3.5,0,2.6,31,1018.2,8.7,0,0,-2,0
"2019-01-08",1692,53.85,1,-3.5,0,2.6,31,1018.2,8.7,0,0,-2,0
"2019-01-09",1601,68,1,-4.7,0,1.3,28.8,1022,7.4,0,4.9,-4.1,0
"2019-01-09",1602,38.1,1,-4.7,0,1.3,28.8,1022,7.4,0,4.9,-4.1,0
"2019-01-09",1603,18.18,1,-4.7,0,1.3,28.8,1022,7.4,0,4.9,-4.1,0
"2019-01-09",1605,43.75,1,-4.7,0,1.3,28.8,1022,7.4,0,4.9,-4.1,0
"2019-01-09",1606,25,1,-4.7,0,1.3,28.8,1022,7.4,0,4.9,-4.1,0
"2019-01-09",1608,66.67,1,-4.7,0,1.3,28.8,1022,7.4,0,4.9,-4.1,0
"2019-01-09",1610,33.33,1,-4.7,0,1.3,28.8,1022,7.4,0,4.9,-4.1,0
"2019-01-09",1611,47.06,1,-4.7,0,1.3,28.8,1022,7.4,0,4.9,-4.1,0
"2019-01-09",1616,69.57,1,-4.7,0,1.3,28.8,1022,7.4,0,4.9,-4.1,0
"2019-01-09",1619,65,1,-4.7,0,1.3,28.8,1022,7.4,0,4.9,-4.1,0
"2019-01-09",1620,45.83,1,-4.7,0,1.3,28.8,1022,7.4,0,4.9,-4.1,0
"2019-01-09",1623,41.94,1,-4.7,0,1.3,28.8,1022,7.4,0,4.9,-4.1,0
"2019-01-09",1625,88.1,1,-4.7,0,1.3,28.8,1022,7.4,0,4.9,-4.1,0
"2019-01-09",1627,15.38,1,-4.7,0,1.3,28.8,1022,7.4,0,4.9,-4.1,0
"2019-01-09",1628,23.08,1,-4.7,0,1.3,28.8,1022,7.4,0,4.9,-4.1,0
"2019-01-09",1630,15.38,1,-4.7,0,1.3,28.8,1022,7.4,0,4.9,-4.1,0
"2019-01-09",1634,36.36,1,-4.7,0,1.3,28.8,1022,7.4,0,4.9,-4.1,0
"2019-01-09",1635,38.46,1,-4.7,0,1.3,28.8,1022,7.4,0,4.9,-4.1,0
"2019-01-09",1636,72.22,1,-4.7,0,1.3,28.8,1022,7.4,0,4.9,-4.1,0
"2019-01-09",1637,53.66,1,-4.7,0,1.3,28.8,1022,7.4,0,4.9,-4.1,0
"2019-01-09",1639,10,1,-4.7,0,1.3,28.8,1022,7.4,0,4.9,-4.1,0
"2019-01-09",1640,61.54,1,-4.7,0,1.3,28.8,1022,7.4,0,4.9,-4.1,0
"2019-01-09",1641,31.58,1,-4.7,0,1.3,28.8,1022,7.4,0,4.9,-4.1,0
"2019-01-09",1642,50,1,-4.7,0,1.3,28.8,1022,7.4,0,4.9,-4.1,0
"2019-01-09",1643,69.23,1,-4.7,0,1.3,28.8,1022,7.4,0,4.9,-4.1,0
"2019-01-09",1650,50,1,-4.7,0,1.3,28.8,1022,7.4,0,4.9,-4.1,0
"2019-01-09",1651,13.04,1,-4.7,0,1.3,28.8,1022,7.4,0,4.9,-4.1,0
"2019-01-09",1652,15.38,1,-4.7,0,1.3,28.8,1022,7.4,0,4.9,-4.1,0
"2019-01-09",1653,72.41,1,-4.7,0,1.3,28.8,1022,7.4,0,4.9,-4.1,0
"2019-01-09",1654,31.25,1,-4.7,0,1.3,28.8,1022,7.4,0,4.9,-4.1,0
"2019-01-09",1655,36.36,1,-4.7,0,1.3,28.8,1022,7.4,0,4.9,-4.1,0
"2019-01-09",1656,51.72,1,-4.7,0,1.3,28.8,1022,7.4,0,4.9,-4.1,0
"2019-01-09",1657,35.71,1,-4.7,0,1.3,28.8,1022,7.4,0,4.9,-4.1,0
